cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
URXR,sensory,GS,3,9,12,10,56,66,10,7.86831586567211e-05,533.207311546011,0.00419544354912985,Inf,0.00242909388069847,0.0846153846153846,0.00436445123479445,0.152435897435897
ALNL,sensory,GS,3,8,11,10,61,71,26,0.000204576212507475,260.116665920215,0.00204668008938576,Inf,0.00746459996630544,0.212962962962963,0.0128181726793753,0.34212962962963
ALNR,sensory,GS,1,6,7,1,21,22,0,0,6.03598017479596,4.74929985742294e-05,Inf,0.00665237529987464,0.3,0.00942799360411345,0.4375
PLNL,sensory,GS,4,8,12,12,86,98,203,0.00159726812073144,179.011339459131,0.0014085177624015,Inf,0.00508863887595512,0.1640625,0.00660747170561389,0.244791666666667
PLNR,sensory,GS,4,4,8,20,38,58,367,0.00288767192270167,265.78563889877,0.00209128535941499,Inf,0.00567971897785883,0.12962962962963,0.00575478260389542,0.101851851851852
SDQL,sensory,GS,3,3,6,26,15,41,0,0,15.2319750510927,0.000119849990960034,Inf,0.0222430275556251,0.5,0.0144554888059157,0.307692307692308
SDQR,sensory,GS,4,12,16,33,155,188,1894,0.014902590249583,635.585214967165,0.00500098523091276,Inf,0.0113916503031376,0.245762711864407,0.0144598302181416,0.137037037037037
AQR,sensory,GS,5,13,18,11,53,64,638,0.00501998552229881,448.948495809864,0.00353246857245038,Inf,0.00418552283102047,0.210526315789474,0.00709929282450134,0.371052631578947
PQR,sensory,GS,16,24,40,85,212,297,663,0.00521669341894061,1064.98927251258,0.0083796719896813,Inf,0.00672919263579793,0.22609819121447,0.013463229464064,0.477842377260982
ALML,sensory,GS,3,5,8,7,68,75,615,0.00483901425738835,628.689742574907,0.00494672947608746,Inf,0.00267020743090913,0.12962962962963,0.00306945960191051,0.157407407407407
ALMR,sensory,GS,5,6,11,21,62,83,387,0.00304503824001511,614.047851554736,0.00483152245267,Inf,0.00336904529098306,0.10377358490566,0.00278981049950453,0.0943396226415094
AVM,sensory,GS,2,13,15,6,66,72,106,0.000834041481761244,212.403332952225,0.00167125651458963,Inf,0.00490302146381026,0.221153846153846,0.00690731426516249,0.338141025641026
PVM,sensory,GS,4,5,9,7,31,38,0,0,31.3377308849622,0.000246575165116311,Inf,0.0144945336619891,0.787878787878788,0.0150069843658346,0.763157894736842
